anchor_rank,feature,monitor_tier,source_type,overall_anchor_score,anchor_recommendation,recommendation,dominant_monitor_direction_all,mean_suggested_threshold,mean_tp_mean_positive_shap,mean_fp_mean_positive_shap,mean_tp_fp_shap_gap,appeared_in_topn_models,avg_rank,mean_tp_vs_tn_smd,mean_distribution_sep_score,mean_ks_stat,mean_wasserstein_distance,mean_tp_trigger_rate_all,mean_fp_trigger_rate_all,mean_tn_trigger_rate_all,has_missing_signal,dominant_missing_signal_type,n_corr_companions_095,top_corr_companion,top_corr_companion_abs_corr,has_interaction_support,best_pair_precision_lift,top_pair_rule_desc,redundancy_cluster,cluster_size,normal_mean,normal_std,normal_median,normal_p01,normal_p05,normal_p25,normal_p50,normal_p75,normal_p95,normal_p99,normal_missing_rate,validated_anchor_rank,n_models_x,max_tp_mean_positive_shap,mean_tp_positive_push_rate,mean_fp_positive_push_rate,mean_tp_vs_fp_smd,avg_tp_trigger_rate,avg_fp_trigger_rate,avg_tn_trigger_rate,fp_evidence_coverage,dominant_monitor_direction,best_rank,worst_rank,avg_mean_positive_shap,max_mean_positive_shap,appeared_categories,appeared_feature_sets,tp_fp_ratio,score_tp_shap,score_gap,score_ratio,score_fp_penalty,final_candidate_score,tp_signal_available,gap_positive,ratio_pass,tp_fp_priority_candidate,redundancy_cluster_x,cluster_size_x,threshold_defined_rate,mean_median_gap,mean_p95_gap,score_model_signal,score_distribution_sep,score_stability_anchor,score_fp_penalty_anchor,mean_split_validation_score,validation_pass_rate,direction_consistent_rate,n_models_y,n_drop,n_false_positive_risk,n_monitor_first,n_review,recommendation_consistency_score,validated_anchor_score,split_hard_gate_pass,primary_pool_rank,final_anchor_recommendation,normal_n,anomaly_n,anomaly_mean,anomaly_median,redundancy_cluster_y,cluster_size_y
168,83,review_anchor,raw_feature,0.20241480118231675,drop,review,low,-2.3810779954382255,0.03026690447562933,0.029217382714197427,0.0010495217614319013,,,-0.08922114073898302,0.30639548838467645,0.1346102358150551,0.1682762839343548,0.0,0.005405405405405406,0.01015228426395939,0,,0,,,0,,,,,0.008039613804159108,0.999047407463216,0.0437862427505653,-2.37694834720396,-1.634591680242075,-0.6638623609266174,0.0437862427505653,0.6903051850652595,1.6465671511915951,2.183000306201214,0.0,165,1,0.03026690447562933,0.6428571428571429,0.5,-0.11941425165462712,0.0,0.005405405405405406,0.01015228426395939,1.0,low,,,,,,,1.035921142276783,0.0516502470773691,0.36401718278699685,0.060962407743263405,0.9607732499879093,0.2381350602144903,1,1,0,0,C120,1.0,1.0,-0.2053180372111499,-0.16056724384546905,0.2381350602144903,0.31167243462630506,0.0,0.9607732499879093,,,,1,1,0,0,0,1.0,0.20241480118231675,0,,drop,1170,83,-0.11332949579357207,-0.1615317944605846,C120,1.0
169,2,review_anchor,raw_feature,0.2023980905096322,drop,review,low,-1.9556770705226436,0.018058388833804742,0.012591134384957434,0.00546725444884731,,,0.03513320350520027,0.22631461060457064,0.12000823808052724,0.19788283564766476,0.005434782608695652,0.004811031000083109,0.01387059884379187,0,,0,,,0,,,,,0.0017345762587748894,0.9959175166637911,0.033459155611486754,-2.5553411916221265,-1.468465012416627,-0.6516557586740609,0.033459155611486754,0.5939389201734335,1.5546049903166628,2.241971777173737,0.0,166,8,0.08674269235394638,0.5174911313802806,0.3699700342465754,-0.008200502439923305,0.005434782608695652,0.004811031000083109,0.01387059884379187,1.0,low,,,,,,,1.434214605427372,0.03081650605651586,0.37407520557517954,0.07628350156989049,0.9830953619042898,0.2381154005995673,1,1,0,0,C121,1.0,1.0,-0.17756682510502186,-0.05398311235703401,0.2381154005995673,0.23021235087532838,0.0,0.9830953619042898,,,,8,8,0,0,0,1.0,0.2023980905096322,0,,drop,1170,83,-0.017925747764162222,-0.1441076694935351,C121,1.0
170,113,review_anchor,raw_feature,0.20230394742790783,drop,review,high,2.2626025555492846,0.029948590846559812,0.028862631029114887,0.0010859598174449252,,,0.03956874428461851,0.1931591823743495,0.07390587992997631,0.1467722976296304,0.0,0.016216216216216217,0.01015228426395939,0,,0,,,0,,,,,0.0020180958976667666,1.0020775111076208,0.0690012827175097,-2.326013988262791,-1.525282747384733,-0.5653735146006642,0.0690012827175097,0.5865175647402258,1.576893481869185,2.297660110137917,0.0,167,1,0.029948590846559812,0.6428571428571429,0.55,-0.026518331778721746,0.0,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,1.0376251151999787,0.05110704723997665,0.36410014271772784,0.061034144891607314,0.9612495334320228,0.23800464403283275,1,1,0,0,C122,1.0,1.0,0.0834703680681803,-0.258340789171017,0.23800464403283275,0.19648589787802778,0.0,0.9612495334320228,,,,1,1,0,0,0,1.0,0.20230394742790783,0,,drop,1170,83,-0.02844785783437941,0.15247165078569,C122,1.0
171,76,review_anchor,raw_feature,0.2022702665069772,drop,review,low,-2.3843458726409623,0.02230510460743529,0.018072167000827415,0.004232937606607877,,,-0.374723417109507,0.3500229691049493,0.17723200494284833,0.2237358056909595,0.045197606746795384,0.014996995600923794,0.010425360050051083,0,,0,,,0,,,,,0.02073803413014714,0.9890512726503289,0.051231220409151,-2.4080561122120607,-1.5926654149770558,-0.6472002735869011,0.051231220409151,0.6980102244955274,1.5440630374798128,2.1929979715798074,0.0,168,6,0.06343508471266492,0.7369411690405605,0.4479166666666667,-0.16632169232549118,0.045197606746795384,0.014996995600923794,0.010425360050051083,1.0,low,,,,,,,1.2342241307538866,0.03806349489714845,0.3712649887047819,0.06893231284029962,0.975736622816193,0.23796501941997317,1,1,0,0,C123,1.0,1.0,-0.20660995963870357,0.054347402426701885,0.23796501941997317,0.3560512967446275,0.0,0.975736622816193,,,,6,6,0,0,0,1.0,0.2022702665069772,0,,drop,1170,83,-0.19051722372197397,-0.1553787392295526,C123,1.0
172,271,review_anchor,raw_feature,0.20197500234332208,drop,review,high,1.7122242682323177,0.022734323684678082,0.01891112831613054,0.003823195368547543,,,0.23022501213770502,0.18978834174640108,0.10677582123365256,0.17772662967383626,0.0,0.009403363255024413,0.010379472671926602,0,,0,,,0,,,,,-0.010035541921606151,0.9957265728380728,-0.025392424761047548,-1.6051226780029504,-1.378189500068687,-0.9123549503132433,-0.025392424761047548,0.7368638794598883,1.6508974929435665,2.186182459414668,0.0,169,8,0.07176602763789894,0.5539432183418095,0.33321917808219176,0.12145673030632262,0.0,0.009403363255024413,0.010379472671926602,1.0,high,,,,,,,1.2021664336805586,0.03879595405588935,0.3703321127117569,0.0676930479280583,0.9746102479417859,0.23761764981567304,1,1,0,0,C124,1.0,1.0,0.08065037853837964,0.14331444693866158,0.23761764981567304,0.19305700239791246,0.0,0.9746102479417859,,,,8,8,0,0,0,1.0,0.20197500234332208,0,,drop,1170,83,0.1415578806743268,0.0552579537773321,C124,1.0
173,323,review_anchor,raw_feature,0.20145952344200024,drop,false_positive_risk,low,-1.0747948070737154,0.04655095852997059,0.05564047253289659,-0.009089514002926,,,0.04394453587932346,0.2221611852340562,0.10775409329626197,0.09388069239908811,0.0,0.010810810810810811,0.01015228426395939,0,,0,,,0,,,,,0.0006546893711843459,1.027090357775541,0.0158605695872641,-1.076812646241567,-0.8305655431388095,-0.42689745558994574,0.0158605695872641,0.34719085462827454,0.7005569641500065,1.0088652901214896,0.0,170,1,0.04655095852997059,0.5,0.5375,0.1477655412110922,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,0.8366384469946412,0.07943886404694349,0.3409332481119512,0.05212938546960455,0.9252980690312839,0.23701120404941206,1,0,0,0,,,1.0,-0.0090410860637258,0.07959983615258814,0.23701120404941206,0.22598739245935567,0.0,0.9252980690312839,,,,1,1,0,0,0,1.0,0.20145952344200024,0,,drop,1170,83,-0.011086557846452927,0.0068194835235383,,
174,344,review_anchor,raw_feature,0.20144238250640076,drop,review,low,-1.5034326881613196,0.027495170538014486,0.02614656056754771,0.0013486099704667766,,,-0.2485969556696271,0.19051897937410311,0.11569354340438678,0.14745097033959018,0.04563259084339537,0.023114716172286193,0.010379472671926602,0,,0,,,0,,,,,0.009372258720087458,1.0001018601699228,0.01029700008356395,-2.081788366034652,-1.7782739419978735,-0.5989873457929286,0.01029700008356395,0.6132324515626771,1.6634691541626045,2.753615398409071,0.0,171,8,0.06499639362706183,0.6189944145978078,0.4163313356164383,-0.23637191057660065,0.04563259084339537,0.023114716172286193,0.010379472671926602,1.0,low,,,,,,,1.0515788670170496,0.046920303755090875,0.3646981284745254,0.0616193497882561,0.9648960824077921,0.23699103824282441,1,1,0,0,C125,1.0,1.0,-0.04089978171060205,-0.3441795475228451,0.23699103824282441,0.19380022355125262,0.0,0.9648960824077921,,,,8,8,0,0,0,1.0,0.20144238250640076,0,,drop,1170,83,-0.1337363361136914,-0.0306027816270381,C125,1.0
175,185,review_anchor,raw_feature,0.20127146869466594,drop,review,low,-0.5649439821910226,0.015527005622599163,0.010437956766726,0.005089048855873163,,,-0.031415185759799,0.09440572153189342,0.04332200597260838,0.056677072313888376,0.0,0.0,0.01015228426395939,0,,0,,,0,,,,,0.0019255414858115277,1.031087161108639,-0.0858471042002312,-0.5493847983181229,-0.4576297083210962,-0.2590768841616644,-0.0858471042002312,0.12927278618823948,0.5510715522325146,0.9870562624394477,0.0,172,1,0.015527005622599163,0.35714285714285715,0.3875,-0.014443121542578936,0.0,0.0,0.01015228426395939,1.0,low,,,,,,,1.4875522067782436,0.026496719458862693,0.37321413028115186,0.07814209114354852,0.9859861807359489,0.23678996317019524,1,1,0,0,C126,1.0,1.0,-0.008818970616218405,-0.016063125050969074,0.23678996317019524,0.09603163945925046,0.0,0.9859861807359489,,,,1,1,0,0,0,1.0,0.20127146869466594,0,,drop,1170,83,-0.02648222626558362,-0.0946660748164496,C126,1.0
176,98,review_anchor,raw_feature,0.2010228797838212,drop,false_positive_risk,low,-2.411803525326875,0.04312030106754614,0.05069528623693905,-0.007574985169392909,,,-0.19790562735988412,0.23173559527140788,0.10821748532591906,0.19937804846035315,0.0,0.0192249365687954,0.010211968446355238,0,,0,,,0,,,,,0.008799111730115442,1.0126714626120976,0.0526956617591707,-2.4567811156047052,-1.3466960567937165,-0.4413921666718743,0.0526956617591707,0.49192994181610844,1.4555896576078258,2.573106038574855,0.0,173,3,0.0660706462606107,0.5626293995859214,0.5376141552511415,-0.022562342218947786,0.0,0.0192249365687954,0.010211968446355238,1.0,low,,,,,,,0.8505781161982392,0.07358447263685666,0.3443814344552376,0.052777736099882705,0.9319373901673444,0.23649750562802493,1,0,0,0,,,1.0,-0.0695816681278316,-0.7082602029285111,0.23649750562802493,0.23572669933421883,0.0,0.9319373901673444,,,,3,3,0,0,0,1.0,0.2010228797838212,0,,drop,1170,83,-0.12995761429863908,-0.0168860063686609,,
177,82,review_anchor,raw_feature,0.20092985925265883,drop,review,low,-2.145697522028832,0.019830170383254114,0.015950593799360847,0.0038795765838932662,,,-0.29264122973873297,0.21292324153262057,0.08427556379363609,0.15124529783465135,0.0,0.010810810810810811,0.01015228426395939,0,,0,,,0,,,,,0.004999166402084268,1.000796127867835,0.0389376765692018,-2.146939607538724,-1.52636608489659,-0.6338586412888246,0.0389376765692018,0.568894160789678,1.5106709962898155,3.0649615995679014,0.0,174,1,0.019830170383254114,0.6428571428571429,0.625,-0.20229158120671922,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,1.2432245866638973,0.03384003807545322,0.3704604780042944,0.06927705033398975,0.9785850101074285,0.23638806970901038,1,1,0,0,C127,1.0,1.0,-0.0276019002198165,-0.2848516102685055,0.23638806970901038,0.21659034676672342,0.0,0.9785850101074285,,,,1,1,0,0,0,1.0,0.20092985925265883,0,,drop,1170,83,-0.08739921371403044,0.0113357763493853,C127,1.0
178,434,review_anchor,raw_feature,0.200919253081777,drop,review,high,0.7127858310405548,0.015918617853508007,0.011120640355996384,0.0047979774975116215,,,1.0454343473371308,0.3558261337010687,0.0794459890845433,0.5124730341181161,0.10316133142220098,0.056584171434140816,0.010125803967312393,0,,0,,,0,,,,,-0.033566246398088834,0.82170615550389,-0.1279121729778524,-0.3556889379106712,-0.30294333253322864,-0.20578037525899226,-0.1279121729778524,-0.052070545565838504,0.08812570108152913,5.500449185838987,0.0,175,3,0.024562987420397277,0.9459706959706958,0.4916666666666667,0.2681532627567171,0.10316133142220098,0.056584171434140816,0.010125803967312393,1.0,high,,,,,,,1.4314479511896538,0.027165002814408618,0.3725514368674631,0.07618598756494877,0.9850696216192196,0.2363755918609141,1,1,0,0,C128,1.0,1.0,0.019095328277714402,5.23657723797977,0.2363755918609141,0.3619544072889281,0.0,0.9850696216192196,,,,3,2,1,0,0,0.6666666666666666,0.200919253081777,0,,drop,1170,83,0.47875205354074063,-0.108816844700138,C128,1.0
179,408,review_anchor,raw_feature,0.20041341737803592,drop,review,low,-0.932334644843878,0.01706982703122079,0.012857034996283332,0.004212792034937457,,,-0.24826670477269358,0.2534455224575619,0.11536402018329729,0.12905585155741933,0.03571428571428571,0.021621621621621623,0.01116751269035533,0,,0,,,0,,,,,0.0035809757312883148,0.9894408043986944,-0.14159295785801063,-0.932334644843878,-0.7645201467906066,-0.4494253340460163,-0.14159295785801063,0.1717835529039104,0.8874705687572799,4.324910711104534,0.0,176,1,0.01706982703122079,0.6428571428571429,0.525,-0.25580153210617185,0.03571428571428571,0.021621621621621623,0.01116751269035533,1.0,low,,,,,,,1.327664351551915,0.029129532702639408,0.37121912250298134,0.0724455218217186,0.9827383683668955,0.23578049103298343,1,1,0,0,C129,1.0,1.0,-0.08595307265793486,-0.3588080354484482,0.23578049103298343,0.2578105292800871,0.0,0.9827383683668955,,,,1,1,0,0,0,1.0,0.20041341737803592,0,,drop,1170,83,-0.056786868644274825,-0.2275460305159455,C129,1.0
180,90,review_anchor,raw_feature,0.20011566179389526,drop,false_positive_risk,low,-2.1989207865495284,0.03786808088071696,0.043459297454466764,-0.005591216573749799,,,-0.27453611701621067,0.25172999991194867,0.1337246421583771,0.19592084917848726,0.009133396395693556,0.022417637160339295,0.010379472671926602,0,,0,,,0,,,,,0.0112867208360612,0.9959177149381621,0.00195802103176035,-2.2898252870023583,-1.5393064201945732,-0.6311815408708533,0.00195802103176035,0.618804972329462,1.5923090893917295,2.5116035236504235,0.0,177,8,0.12662901036602547,0.6215890812270012,0.4810573630136986,-0.14528710989907842,0.009133396395693556,0.022417637160339295,0.010379472671926602,1.0,low,,,,,,,0.871345905220676,0.06462159800351237,0.34889795710458166,0.05373466861977041,0.941652302890256,0.23543019034575913,1,0,0,0,,,1.0,-0.11716742140988465,-0.3805417680028742,0.23543019034575913,0.25606546086779924,0.0,0.941652302890256,,,,8,8,0,0,0,1.0,0.20011566179389526,0,,drop,1170,83,-0.15490007986264026,-0.1152094003781243,,
181,393,review_anchor,raw_feature,0.19885217613834585,drop,false_positive_risk,low,-1.952368263298603,0.0830476995877377,0.118747227173817,-0.035699527586079305,,,0.1252955292830735,0.23818278307914661,0.09945422716507053,0.15081711640495052,0.0,0.0,0.01015228426395939,0,,0,,,0,,,,,-0.0013942278862513252,1.0098897213366091,-0.0183196231930458,-1.902520853776529,-1.5890657406756268,-0.7882680064762424,-0.0183196231930458,0.7014985648513447,1.6592423718368363,1.971463510901091,0.0,178,1,0.0830476995877377,0.42857142857142855,0.5,0.020476225931857266,0.0,0.0,0.01015228426395939,1.0,low,,,,,,,0.6993653794220904,0.14172028085553295,0.2803492015091242,0.04546830042947941,0.8405720375250174,0.23394373663334808,1,0,0,0,,,1.0,0.012853896215078502,-0.1322665920531576,0.23394373663334808,0.24228492488487763,0.0,0.8405720375250174,,,,1,1,0,0,0,1.0,0.19885217613834585,0,,drop,1170,83,0.019653573818245874,-0.0054657269779673,,
182,298,review_anchor,raw_feature,0.19881831375442138,drop,review,high,1.2943553833494235,0.012789944060097919,0.008927486238310805,0.003862457821787114,,,0.7384244546090541,0.41201203981608786,0.14258057872515703,0.42314010727453666,0.07584806497849976,0.05544448306236426,0.010502026691164915,0,,0,,,0,,,,,-0.027431669765232463,0.9113605452731907,-0.1747092684942156,-0.8039088409340585,-0.6357992298963231,-0.36130800970702404,-0.1747092684942156,0.0870981156910754,0.5628232724824227,6.316780430387757,0.0,179,3,0.015183342901345593,0.8333333333333334,0.3041666666666667,0.1583052426498114,0.07584806497849976,0.05544448306236426,0.010502026691164915,1.0,high,,,,,,,1.4326478606275557,0.021825944286496153,0.37042150305683785,0.07622829341284268,0.9880141122039507,0.2339038985346134,1,1,0,0,C118,2.0,1.0,0.08618503951441263,5.719678278038096,0.2339038985346134,0.41910798433040003,0.0,0.9880141122039507,,,,3,3,0,0,0,1.0,0.19881831375442138,0,,drop,1170,83,0.39480107850363866,-0.088524228979803,C118,2.0
183,11,review_anchor,raw_feature,0.19877031045464738,drop,review,low,-1.493509533639842,0.024092443929692186,0.023870361215633195,0.00022208271405899094,,,-0.13872507883660187,0.3586478505455752,0.16174441355164246,0.18099958556652243,0.07142857142857142,0.05405405405405406,0.01015228426395939,0,,0,,,0,,,,,0.00906150754163715,1.0150614368196094,0.1370898591695656,-1.60980394427611,-1.256584835539328,-0.4668358418709517,0.1370898591695656,0.5474496303894151,1.0662063223088336,1.2520296149366923,0.0,180,1,0.024092443929692186,0.4642857142857143,0.4375,-0.032279917050117735,0.07142857142857142,0.05405405405405406,0.01015228426395939,1.0,low,,,,,,,1.0093037014418342,0.04111357613951662,0.36213332032107254,0.05983395352079219,0.9679520680800422,0.23384742406429104,1,1,0,0,C130,1.0,1.0,-0.2477643901704697,-0.021679384139916547,0.23384742406429104,0.3648247216117332,0.0,0.9679520680800422,,,,1,1,0,0,0,1.0,0.19877031045464738,0,,drop,1170,83,-0.1181373138373627,-0.1106745310009041,C130,1.0
184,131,review_anchor,raw_feature,0.19848850577949792,drop,false_positive_risk,high,2.046906562604529,0.03492539044847076,0.04072882935939954,-0.005803438910928777,,,0.07563029386730499,0.13668533844842054,0.08745752239728144,0.14870871330092367,0.025745425270019592,0.02656861060060077,0.016110730859213447,0,,0,,,0,,,,,-0.006572168978663907,1.0013326591157363,-0.0476274015494089,-1.5725091227223775,-1.3786313038875049,-0.6575800900186157,-0.0476274015494089,0.5187572377433844,1.3901182212707328,2.2614792047981296,0.0,181,8,0.09557677582240974,0.5015560322079856,0.3501712328767123,0.10292044932081308,0.025745425270019592,0.02656861060060077,0.016110730859213447,1.0,high,,,,,,,0.8575102942508354,0.05959991869633023,0.34841478230552964,0.05309834397158641,0.9453181818784224,0.2335158891523505,1,0,0,0,,,1.0,0.0871360983527299,0.0,0.2335158891523505,0.13903942396976335,0.0,0.9453181818784224,,,,8,8,0,0,0,1.0,0.19848850577949792,0,,drop,1170,83,0.09777440112352001,0.039508696803321,,
185,128,review_anchor,raw_feature,0.19821690411737364,drop,false_positive_risk,high,2.515489249288759,0.034986448120342496,0.0411413109857431,-0.006154862865400602,,,0.2797050232276247,0.37160403075845566,0.16287714962413757,0.2020095006761738,0.0,0.005405405405405406,0.012182741116751269,0,,0,,,0,,,,,-0.013164054281732515,1.0163791709907037,0.011873953302149,-1.5334740660057755,-1.1130485019293548,-0.4388525523293294,0.011873953302149,0.439874752767332,1.2996639693920848,2.515489249288759,0.0,182,1,0.034986448120342496,0.32142857142857145,0.425,0.23772261882694617,0.0,0.005405405405405406,0.012182741116751269,1.0,high,,,,,,,0.8503970165770003,0.05970411315865733,0.3476146818031928,0.052769344294144975,0.9447643912189566,0.23319635778514547,1,0,0,0,,,1.0,0.2045313554966363,-0.10984091313708433,0.23319635778514547,0.3780040417502068,0.0,0.9447643912189566,,,,1,1,0,0,0,1.0,0.19821690411737364,0,,drop,1170,83,0.1521983437867886,0.2164053087987853,,
186,324,review_anchor,raw_feature,0.19751912606640948,drop,false_positive_risk,high,2.491895648688938,0.06768040203986812,0.0951365583624068,-0.027456156322538672,,,0.1372249366878024,0.32087809041358684,0.13761713520749666,0.18620668562368342,0.03571428571428571,0.016216216216216217,0.01015228426395939,0,,0,,,0,,,,,-0.0077260718735882375,1.0006522373146525,-0.14684154585110065,-1.4531002100539236,-1.2936171752630559,-0.8858578452300564,-0.14684154585110065,0.7044843201831936,1.7500118327129697,2.500340542069458,0.0,183,1,0.06768040203986812,0.32142857142857145,0.4875,-0.0036994794602881837,0.03571428571428571,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,0.7114026742700841,0.1154961020367835,0.2991172035334046,0.04607354731243018,0.8722713109384915,0.23237544243106997,1,0,0,0,,,1.0,0.32145557080814424,0.029487448998627652,0.23237544243106997,0.32640446562934416,0.0,0.8722713109384915,,,,1,1,0,0,0,1.0,0.19751912606640948,0,,drop,1170,83,0.1127408464612705,0.1746140249570436,,
187,41,review_anchor,raw_feature,0.1972665314748383,drop,false_positive_risk,high,1.3010103229226573,0.03427030891743783,0.041119480541188184,-0.006849171623750347,,,0.1653573865505732,0.37945859784153874,0.20296570898980537,0.18614574186828645,0.0,0.015545561123909056,0.011107192516480268,0,,0,,,0,,,,,-0.003035744775612548,1.0184870391365828,-0.1220194308928946,-1.2725038101721071,-0.5872520658848444,-0.2902853888078714,-0.1220194308928946,0.06341420245800233,0.8948526823446417,1.3064221199474908,0.0,184,6,0.17234161908453244,0.6681837390128464,0.47500000000000003,-0.005014605316442933,0.0,0.015545561123909056,0.011107192516480268,1.0,high,,,,,,,0.8334324380170675,0.058482026942288594,0.346033922212779,0.05197957421583162,0.9447937003942372,0.2320782723233392,1,0,0,0,,,1.0,0.057301380262938205,0.05320842452987096,0.2320782723233392,0.3859938853951844,0.0,0.9447937003942372,,,,6,6,0,0,0,1.0,0.1972665314748383,0,,drop,1170,83,0.04221000695708845,-0.0647180506299564,,
